"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-29 00:30:00",85072,0.23698,0.0006337176,0.19044,49.99794,0.3369533,0.0002276383,0.3964567,49.20218
"2020-04-29 01:00:00",85073,0.2364067,9.977445E-05,0.1900233,49.76137,0.3369367,0.0002344897,0.3966601,49.19497
"2020-04-29 01:30:00",85074,0.2364333,8.692262E-05,0.18964,49.53133,0.33694,0.0002332308,0.3968133,49.17963
"2020-04-29 02:00:00",85075,0.2364533,0.000102417,0.1892033,49.26951,0.3369333,0.0002356947,0.3967933,49.15172
"2020-04-29 02:30:00",85076,0.2364233,0.0002458773,0.1887533,49.04433,0.33692,0.0002256779,0.39672,49.12518
"2020-04-29 03:00:00",85077,0.23578,0.000116621,0.1882866,48.83425,0.3369266,0.0002308369,0.3968334,49.09727
"2020-04-29 03:30:00",85078,0.2358133,0.000102417,0.1879367,48.62064,0.3369333,0.0002356947,0.39669,49.05677
"2020-04-29 04:00:00",85079,0.2358433,8.825613E-05,0.1875133,48.41885,0.33694,0.0002332308,0.3966833,49.01247
"2020-04-29 04:30:00",85080,0.2358566,9.894047E-05,0.1871967,48.23034,0.3369366,0.000227272,0.3966033,48.97605
"2020-04-29 05:00:00",85081,0.2353099,0.0003389687,0.18701,48.03988,0.3369566,0.0002260958,0.39645,48.92814
"2020-04-29 05:30:00",85082,0.2352866,0.0002617036,0.1863733,47.81723,0.3369567,0.0002260958,0.39635,48.8755
"2020-04-29 06:00:00",85083,0.2358766,0.0002445177,0.1860734,47.62576,0.3369699,0.0002193115,0.3961801,48.82771
"2020-04-29 06:30:00",85084,0.23525,0.0001024676,0.1855133,47.46763,0.3369766,0.0002155305,0.39603,48.77888
"2020-04-29 07:00:00",85085,0.23527,9.362954E-05,0.18516,47.33659,0.3365933,0.0003749951,0.39583,48.72189
"2020-04-29 07:30:00",85086,0.2353134,9.213163E-05,0.1846667,47.26597,0.3363133,0.0002202031,0.3955767,48.66765
"2020-04-29 08:00:00",85087,0.2345634,0.0005179996,0.18396,47.2937,0.3363166,0.0002207319,0.3955167,48.61267
"2020-04-29 08:30:00",85088,0.2339234,8.034785E-05,0.18345,47.44936,0.3363333,0.0002134391,0.39522,48.56826
"2020-04-29 09:00:00",85089,0.2333667,0.0003238656,0.1830233,47.77534,0.3363599,0.0002245048,0.3948734,48.5055
"2020-04-29 09:30:00",85090,0.2330734,0.0003224208,0.18261,48.18177,0.3357833,0.0003396926,0.3947034,48.44653
"2020-04-29 10:00:00",85091,0.23269,0.0002959156,0.1824,48.67085,0.3357099,0.0002226416,0.3942,48.41227
"2020-04-29 10:30:00",85092,0.2331567,0.0002765059,0.1823067,49.21556,0.3353633,0.0004277723,0.3938733,48.39447
"2020-04-29 11:00:00",85093,0.23254,8.000129E-05,0.1821334,49.68235,0.3350299,0.0002223379,0.3936,48.36505
"2020-04-29 11:30:00",85094,0.2325267,9.285748E-05,0.18233,50.1395,0.3348533,0.0003938969,0.3930467,48.37299
"2020-04-29 12:00:00",85095,0.2324167,0.0002967418,0.1825133,50.58563,0.3343934,0.0002235048,0.3928233,48.37939
"2020-04-29 12:30:00",85096,0.23176,0.0001083178,0.18249,51.0401,0.33415,0.0003981178,0.39242,48.42059
"2020-04-29 13:00:00",85097,0.23125,0.0003757215,0.18273,51.41508,0.3337267,0.0002235013,0.3921933,48.47266
"2020-04-29 13:30:00",85098,0.2309833,0.0001097941,0.1830267,51.73311,0.3337467,0.0002305479,0.3919567,48.54389
"2020-04-29 14:00:00",85099,0.2303933,0.000343448,0.18332,52.05997,0.33314,0.0003115575,0.3917233,48.61924
"2020-04-29 14:30:00",85100,0.2302134,0.0001024126,0.18352,52.41785,0.33307,0.0002193185,0.3916667,48.71447
"2020-04-29 15:00:00",85101,0.2300734,0.000988244,0.1837434,52.80507,0.33261,0.0003841416,0.3915867,48.82236
"2020-04-29 15:30:00",85102,0.22983,0.001121652,0.18398,53.19904,0.3323767,0.0002076599,0.3916501,48.94832
